Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Erythrobacter litoralis ( 39960 ),Erythrobacter ( 1041 ),34349300,346963,539720,99.00,99.00,2725.86,2725.86,99.00,99.00,778.82,6619.94
Bacteria,Novosphingobium sp. PP1Y ( 702113 ),Novosphingobium ( 165696 ),23190000,235489,984166,99.00,99.00,2336.45,5841.12,10.73,69.49,389.41,2725.86
Bacteria,Sphingobium chlorophenolicum ( 46429 ),Sphingobium ( 165695 ),22899500,231308,1053920,99.00,99.00,2336.45,7009.35,0.00,51.36,0.00,1557.63
Bacteria,Novosphingobium pentaromativorans ( 205844 ),Novosphingobium ( 165696 ),21761900,231308,984166,99.00,99.00,1947.04,5841.12,99.00,69.49,389.41,2725.86
Bacteria,Novosphingobium aromaticivorans ( 48935 ),Novosphingobium ( 165696 ),17945300,192757,984166,99.00,99.00,1557.63,5841.12,99.00,69.49,389.41,2725.86
Bacteria,Sphingobium japonicum ( 332056 ),Sphingobium ( 165695 ),15266400,154206,1053920,99.00,99.00,1557.63,7009.35,0.00,51.36,0.00,1557.63
Bacteria,Sphingopyxis sp. Kp5.2 ( 1515612 ),Sphingopyxis ( 165697 ),12866200,231308,541905,99.00,55.62,2336.45,3504.67,0.00,99.00,0.00,3504.67
Bacteria,Sphingobium sp. YBL2 ( 484429 ),Sphingobium ( 165695 ),11449800,115654,1053920,99.00,99.00,1168.22,7009.35,0.00,51.36,0.00,1557.63
Bacteria,Sphingobium sp. SYK-6 ( 627192 ),Sphingobium ( 165695 ),11449800,115654,1053920,99.00,99.00,1168.22,7009.35,0.00,51.36,0.00,1557.63
Bacteria,Sphingobium wenxiniae ( 595605 ),Sphingobium ( 165695 ),7633180,77102,1053920,99.00,99.00,778.82,7009.35,0.00,51.36,0.00,1557.63
Bacteria,Sandaracinus amylolyticus ( 927083 ),Sandaracinus ( 1055688 ),7633180,77102,77102,99.00,99.00,778.82,778.82,0.00,0.00,0.00,0.00
Bacteria,Pseudogulbenkiania sp. NH8B ( 748280 ),Pseudogulbenkiania ( 568394 ),7633180,77102,77102,99.00,99.00,778.82,778.82,0.00,0.00,0.00,0.00
Bacteria,Azotobacter chroococcum ( 353 ),Azotobacter ( 352 ),7304660,77102,73784,99.00,94.74,778.82,778.82,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas stutzeri ( 316 ),Pseudomonas ( 286 ),6747800,384097,476350,99.00,16.15,2725.86,12850.50,73.34,20.92,1557.63,5841.12
Bacteria,Pandoraea vervacti ( 656178 ),Pandoraea ( 93217 ),5414770,115654,54694,99.00,46.82,1168.22,1168.22,0.00,0.00,0.00,0.00
