Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Enterococcus faecalis ( 1351 ),Enterococcus ( 1350 ),129580,16513,5629,41.54,5.14,279.73,290.02,44.21,14.27,110.69,120.75
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),12902,4318,1130,15.19,4.12,174.86,213.32,27.85,1.18,59.70,142.66
Bacteria,Neisseria flavescens ( 484 ),Neisseria ( 482 ),10333,1526,1852,15.02,5.52,0.45,150.71,25.74,6.78,59.03,91.68
Bacteria,Neisseria lactamica ( 486 ),Neisseria ( 482 ),7601,1377,1852,50.45,5.52,27.28,150.71,0.97,6.78,0.89,91.68
Bacteria,Neisseria meningitidis ( 487 ),Neisseria ( 482 ),7269,1307,1852,18.41,5.52,68.65,150.71,3.90,6.78,11.18,91.68
Bacteria,Granulicatella adiacens ( 46124 ),Granulicatella ( 117563 ),5251,1233,2,78.38,0.98,0.45,0.45,31.17,4.35,38.46,38.91
Bacteria,Neisseria gonorrhoeae ( 485 ),Neisseria ( 482 ),2340,423,1852,20.87,5.52,20.12,150.71,2.47,6.78,1.34,91.68
Bacteria,Aggregatibacter actinomycetemcomitans ( 714 ),Aggregatibacter ( 416916 ),1735,298,246,34.19,5.82,8.72,24.15,1.31,4.40,0.22,12.30
Bacteria,Aggregatibacter segnis ( 739 ),Aggregatibacter ( 416916 ),1485,337,246,5.44,5.82,0.22,24.15,34.97,4.40,9.62,12.30
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),1244,230,183,1.78,0.87,24.60,25.04,16.66,6.48,11.18,13.19
Bacteria,Neisseria subflava ( 28449 ),Neisseria ( 482 ),1186,191,1852,99.00,5.52,0.89,150.71,46.08,6.78,2.24,91.68
Bacteria,Prevotella denticola ( 28129 ),Prevotella ( 838 ),889,219,1130,10.09,4.12,21.24,213.32,2.92,1.18,1.79,142.66
Bacteria,Prevotella oris ( 28135 ),Prevotella ( 838 ),507,421,1130,17.77,4.12,0.22,213.32,17.14,1.18,24.37,142.66
Caudovirales (dsDNA phages),Enterococcus phage phifl2 ( 1633150 ),Phifllikevirus ( 1623299 ),452,44,4,100.00,10.12,0.45,0.45,0.00,0.00,0.00,0.00
Bacteria,Neisseria elongata ( 495 ),Neisseria ( 482 ),332,60,1852,1.87,5.52,32.20,150.71,-0.10,6.78,0.22,91.68
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),328,56,246,3.69,5.82,15.21,24.15,0.30,4.40,1.12,12.30
Bacteria,Neisseria polysaccharea ( 489 ),Neisseria ( 482 ),254,45,1852,100.00,5.52,0.45,150.71,2.56,6.78,0.45,91.68
Mammalia,Pongo pygmaeus ( 9600 ),Pongo ( 9599 ),82,22,3,99.00,3.74,0.22,0.89,0.00,0.00,0.00,0.00
Bacteria,uncultured Dialister sp. ( 278064 ),Dialister ( 39948 ),51,3,6,15.17,15.17,0.22,0.22,0.00,13.94,0.00,4.02
Bacteria,Enterococcus sp. 7L76 ( 657310 ),Enterococcus ( 1350 ),39,7,5629,2.00,5.14,3.80,290.02,0.00,14.27,0.00,120.75
Bacteria,Prevotella nigrescens ( 28133 ),Prevotella ( 838 ),29,7,1130,10.63,4.12,0.67,213.32,0.16,1.18,2.24,142.66
Bacteria,Fretibacterium fastidiosum ( 651822 ),Fretibacterium ( 1434006 ),20,3,3,2.04,2.04,0.45,0.45,6.45,6.45,0.45,0.45
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),11,33,12,1.32,0.43,14.09,17.66,3.07,0.26,4.70,6.26
Bacteria,Enterococcus faecium ( 1352 ),Enterococcus ( 1350 ),9,1,5629,0.13,5.14,5.14,290.02,0.48,14.27,0.89,120.75
Bacteria,Prevotella sp. oral taxon 299 ( 652716 ),Prevotella ( 838 ),7,1,1130,0.21,4.12,8.50,213.32,0.00,1.18,0.00,142.66
