Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Gemmobacter changlensis ( 402884 ),Gemmobacter ( 204456 ),1145,18,11,99.00,61.37,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Caldanaerobacter subterraneus ( 911092 ),Caldanaerobacter ( 249529 ),11,1,1,7.75,7.75,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Massilia sp. UMI-21 ( 1337838 ),Massilia ( 149698 ),2,18,0,99.00,0.15,0.19,0.19,0.00,-0.29,0.00,0.57
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),2,1,1,1.35,1.35,1.13,1.13,0.00,0.00,0.00,0.00
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),1,1,1,1.08,1.08,1.13,1.13,0.00,0.00,0.00,0.00
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),0,1,0,0.10,-0.08,2.83,2.83,1.24,0.31,0.94,1.13
Bacteria,Atopobium parvulum ( 1382 ),Atopobium ( 1380 ),0,1,0,2.36,0.28,0.38,0.38,1.37,-0.11,0.19,0.19
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.53,0.52,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),0,1,0,0.17,0.03,4.90,12.44,0.19,-0.03,0.94,14.32
Bacteria,Prevotella dentalis ( 52227 ),Prevotella ( 838 ),0,0,0,0.06,0.03,0.75,12.44,0.00,-0.03,0.00,14.32
Bacteria,Barnesiella viscericola ( 397865 ),Barnesiella ( 397864 ),0,0,0,0.05,0.04,0.38,0.38,0.00,0.00,0.00,0.00
Bacteria,Prevotella sp. oral taxon 299 ( 652716 ),Prevotella ( 838 ),0,1,0,0.09,0.03,5.47,12.44,1.51,-0.03,0.38,14.32
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),0,0,0,0.04,0.01,0.75,0.75,0.01,0.01,0.38,0.57
Caudovirales (dsDNA phages),Streptococcus phage SpSL1 ( 1566990 ),No genus ( -1 ),0,5,0,29.67,0.00,0.19,0.00,0.00,0.00,0.00,0.00
Unclassified Phage,Streptococcus phage 23782 ( 870472 ),No genus ( -1 ),0,13,0,35.16,0.00,0.38,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.00,0.75,0.00,0.00,0.00,0.00,0.00
Bacteria,Cyclobacterium marinum ( 104 ),Cyclobacterium ( 68288 ),0,0,0,-0.01,-0.02,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Bacteroides xylanisolvens ( 371601 ),Bacteroides ( 816 ),0,0,0,-0.01,-0.16,0.19,0.94,0.00,-0.27,0.00,0.57
Bacteria,Alistipes finegoldii ( 214856 ),Alistipes ( 239759 ),0,0,0,-0.03,-0.09,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Parabacteroides distasonis ( 823 ),Parabacteroides ( 375288 ),0,0,0,-0.08,-0.10,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Streptococcus gordonii ( 1302 ),Streptococcus ( 1301 ),0,0,-23,-0.13,-0.12,0.19,100.45,0.00,-0.11,0.00,30.53
Bacteria,Streptococcus constellatus ( 76860 ),Streptococcus ( 1301 ),0,0,-23,-0.13,-0.12,0.19,100.45,0.00,-0.11,0.00,30.53
Bacteria,Sphingomonas wittichii ( 160791 ),Sphingomonas ( 13687 ),0,0,0,-0.12,-0.14,0.19,0.38,0.00,-0.32,0.00,0.19
Bacteria,Acinetobacter sp. ADP1 ( 62977 ),Acinetobacter ( 469 ),0,0,0,-0.14,-0.13,0.19,0.38,0.00,-0.13,0.00,0.19
Bacteria,Streptococcus oligofermentans ( 195041 ),Streptococcus ( 1301 ),0,0,-23,-0.16,-0.12,0.19,100.45,0.00,-0.11,0.00,30.53
Bacteria,Bacteroides fragilis ( 817 ),Bacteroides ( 816 ),0,0,0,-0.13,-0.16,0.19,0.94,0.00,-0.27,0.00,0.57
Bacteria,Bacteroides vulgatus ( 821 ),Bacteroides ( 816 ),0,0,0,-0.15,-0.16,0.19,0.94,0.00,-0.27,0.00,0.57
Bacteria,Bacteroides salanitronis ( 376805 ),Bacteroides ( 816 ),0,0,0,-0.16,-0.16,0.19,0.94,0.00,-0.27,0.00,0.57
Bacteria,Bifidobacterium longum ( 216816 ),Bifidobacterium ( 1678 ),0,0,0,-0.13,-0.21,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Bacteroides dorei ( 357276 ),Bacteroides ( 816 ),0,0,0,-0.19,-0.16,0.19,0.94,0.00,-0.27,0.00,0.57
Bacteria,Porphyromonas asaccharolytica ( 28123 ),Porphyromonas ( 836 ),0,0,0,-0.18,-0.17,0.19,0.19,0.00,0.01,0.00,3.39
Bacteria,Acinetobacter baumannii ( 470 ),Acinetobacter ( 469 ),0,0,0,-0.12,-0.13,0.19,0.38,-0.13,-0.13,0.19,0.19
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.22,-0.15,0.19,0.38,0.00,0.00,0.00,0.00
Bacteria,Catenulispora acidiphila ( 304895 ),Catenulispora ( 414878 ),0,0,0,-0.18,-0.18,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Neisseria lactamica ( 486 ),Neisseria ( 482 ),0,0,0,-0.19,-0.18,0.19,2.26,0.00,-0.15,0.00,2.64
Bacteria,Prevotella intermedia ( 28131 ),Prevotella ( 838 ),0,0,0,-0.15,0.03,1.32,12.44,-0.16,-0.03,0.19,14.32
Bacteria,Nitrosomonas eutropha ( 916 ),Nitrosomonas ( 914 ),0,0,0,0.17,-0.21,0.19,0.19,0.00,0.00,0.00,0.00
