Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Moraxella catarrhalis ( 480 ),Moraxella ( 475 ),75794,8584,2019,13.56,4.61,138.22,138.22,99.00,10.01,67.78,68.31
Mammalia,Nomascus leucogenys ( 61853 ),Nomascus ( 325165 ),5,0,0,5.53,5.53,0.18,0.18,0.00,0.00,0.00,0.00
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),3,2,2,1.47,1.47,1.42,1.42,0.00,0.00,0.00,0.00
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),2,1,1,2.14,2.10,0.53,0.53,0.00,0.00,0.00,0.00
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,1.94,1.94,0.18,0.18,0.00,0.00,0.00,0.00
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,1.11,1.04,0.53,0.53,0.00,0.00,0.00,0.00
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.33,0.33,0.35,0.35,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.00,0.18,0.00,0.00,0.00,0.00,0.00
Bacteria,Delftia acidovorans ( 80866 ),Delftia ( 80865 ),0,0,0,-0.11,-0.11,0.18,0.18,0.00,0.00,0.00,0.00
Bacteria,Sphingomonas taxi ( 1549858 ),Sphingomonas ( 13687 ),0,0,0,-0.12,-0.14,0.18,0.18,0.00,0.00,0.00,0.00
Bacteria,Enterobacter asburiae ( 61645 ),Enterobacter ( 547 ),0,0,0,-0.17,-0.18,0.18,0.71,0.00,-0.24,0.00,0.18
Bacteria,Actinobacillus succinogenes ( 67854 ),Actinobacillus ( 713 ),0,0,0,0.29,-0.15,0.18,0.18,0.00,0.00,0.00,0.00
Bacteria,Xanthomonas campestris ( 339 ),Xanthomonas ( 338 ),0,0,0,-0.20,-0.27,0.18,0.18,0.00,0.00,0.00,0.00
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.22,-0.24,0.18,0.18,0.00,0.00,0.00,0.00
Bacteria,Opitutus terrae ( 107709 ),Opitutus ( 178440 ),0,0,0,-0.22,-0.26,0.18,0.18,0.00,0.00,0.00,0.00
Bacteria,Leptothrix cholodnii ( 34029 ),Leptothrix ( 88 ),0,0,0,-0.25,-0.25,0.18,0.18,0.00,0.00,0.00,0.00
Bacteria,Planococcus sp. PAMC 21323 ( 1526927 ),Planococcus ( 1372 ),0,0,0,-0.27,-0.25,0.18,0.18,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas mendocina ( 300 ),Pseudomonas ( 286 ),0,0,0,-0.30,-0.29,0.18,0.18,0.00,0.00,0.00,0.00
Bacteria,Staphylococcus xylosus ( 1288 ),Staphylococcus ( 1279 ),0,0,0,-0.35,-0.26,0.18,0.18,0.00,-0.32,0.00,0.18
Bacteria,Pseudoxanthomonas suwonensis ( 314722 ),Pseudoxanthomonas ( 83618 ),0,0,0,-0.36,-0.34,0.18,0.18,0.00,0.00,0.00,0.00
Bacteria,Enterobacter cloacae ( 550 ),Enterobacter ( 547 ),0,0,0,-0.16,-0.18,0.53,0.71,-0.19,-0.24,0.18,0.18
Bacteria,Variovorax paradoxus ( 34073 ),Variovorax ( 34072 ),0,0,0,-0.33,-0.33,0.35,0.35,0.00,0.00,0.00,0.00
Eukaryotes,Parastrongyloides trichosuri ( 131310 ),Parastrongyloides ( 131309 ),0,0,0,-0.35,-0.35,0.35,0.35,0.00,0.00,0.00,0.00
Bacteria,Streptomyces toyocaensis ( 55952 ),Streptomyces ( 1883 ),-9,17,0,100.00,-0.53,0.18,0.18,0.00,0.00,0.00,0.00
