Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Mammalia,Nomascus leucogenys ( 61853 ),Nomascus ( 325165 ),1,0,0,3.90,3.90,0.13,0.13,0.00,0.00,0.00,0.00
Mammalia,Rhinopithecus roxellana ( 61622 ),Rhinopithecus ( 542827 ),0,0,0,3.33,3.33,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Brevundimonas subvibrioides ( 74313 ),Brevundimonas ( 41275 ),0,0,0,-0.14,-0.16,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Delftia sp. Cs1-4 ( 742013 ),Delftia ( 80865 ),0,0,0,-0.20,-0.11,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Mycobacterium vanbaalenii ( 110539 ),Mycobacterium ( 1763 ),0,0,0,-0.12,-0.21,0.06,0.13,0.00,-0.37,0.00,0.06
Bacteria,Sphingomonas sp. WHSC-8 ( 1609977 ),Sphingomonas ( 13687 ),0,0,0,-0.17,-0.14,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Acinetobacter guillouiae ( 106649 ),Acinetobacter ( 469 ),0,0,0,-0.19,-0.13,0.06,0.06,0.00,-0.13,0.00,0.06
Bacteria,Mycobacterium chubuense ( 1800 ),Mycobacterium ( 1763 ),0,0,0,-0.12,-0.21,0.06,0.13,0.00,-0.37,0.00,0.06
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,-0.16,-0.17,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Streptococcus thermophilus ( 1308 ),Streptococcus ( 1301 ),0,0,0,-0.15,-0.18,0.06,0.13,0.00,0.00,0.00,0.00
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,0,-0.18,-0.18,0.06,0.13,0.00,0.00,0.00,0.00
Eukaryotes,Brugia timori ( 42155 ),Brugia ( 6278 ),0,0,0,-0.14,-0.14,0.13,0.13,0.00,0.00,0.00,0.00
Acidovorax,Acidovorax sp. JS42 ( 232721 ),Acidovorax ( 12916 ),0,0,0,-0.19,-0.25,0.06,0.13,0.00,0.00,0.00,0.00
Acidovorax,Acidovorax sp. KKS102 ( 358220 ),Acidovorax ( 12916 ),0,0,0,-0.27,-0.25,0.06,0.13,0.00,0.00,0.00,0.00
Bacteria,Psychrobacter cryohalolentis ( 330922 ),Psychrobacter ( 497 ),0,0,0,-0.26,-0.27,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas fluorescens ( 294 ),Pseudomonas ( 286 ),0,0,0,-0.25,-0.29,0.06,0.19,0.00,-0.39,0.00,0.06
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.28,-0.29,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Methylobacterium extorquens ( 408 ),Methylobacterium ( 407 ),0,0,0,-0.29,-0.32,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Xanthomonas euvesicatoria ( 456327 ),Xanthomonas ( 338 ),0,0,0,-0.35,-0.27,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas sp. TKP ( 1415630 ),Pseudomonas ( 286 ),0,0,0,-0.16,-0.29,0.13,0.19,0.00,-0.39,0.00,0.06
Bacteria,Bradyrhizobium japonicum ( 375 ),Bradyrhizobium ( 374 ),0,0,0,-0.31,-0.31,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Ralstonia solanacearum ( 305 ),Ralstonia ( 48736 ),0,0,0,-0.31,-0.35,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Herbaspirillum seropedicae ( 964 ),Herbaspirillum ( 963 ),0,0,0,-0.32,-0.21,0.13,0.13,0.00,0.00,0.00,0.00
Bacteria,Paracoccus denitrificans ( 266 ),Paracoccus ( 265 ),0,0,0,-0.35,-0.42,0.06,0.06,0.00,0.00,0.00,0.00
Propionbacterium acnes,Propionibacterium acnes ( 1747 ),Propionibacterium ( 1743 ),0,0,0,-0.27,-0.27,0.26,0.26,0.00,0.00,0.00,0.00
Bacteria,Janthinobacterium agaricidamnosum ( 55508 ),Janthinobacterium ( 29580 ),0,0,0,-0.31,-0.37,0.26,0.26,0.00,-0.31,0.00,0.06
