Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Erythrobacter litoralis ( 39960 ),Erythrobacter ( 1041 ),34349300,346963,539720,99.00,99.00,2725.86,2725.86,99.00,99.00,778.82,6619.94
Bacteria,Novosphingobium sp. PP1Y ( 702113 ),Novosphingobium ( 165696 ),23195100,235526,987618,99.00,99.00,2336.45,5841.12,10.83,70.08,389.41,2725.86
Bacteria,Sphingobium chlorophenolicum ( 46429 ),Sphingobium ( 165695 ),22899500,231308,1056920,99.00,99.00,2336.45,7009.35,0.00,51.79,0.00,1557.63
Bacteria,Novosphingobium pentaromativorans ( 205844 ),Novosphingobium ( 165696 ),21784600,231308,987618,99.00,99.00,1947.04,5841.12,99.00,70.08,389.41,2725.86
Bacteria,Novosphingobium aromaticivorans ( 48935 ),Novosphingobium ( 165696 ),17968000,192757,987618,99.00,99.00,1557.63,5841.12,99.00,70.08,389.41,2725.86
Bacteria,Sphingobium japonicum ( 332056 ),Sphingobium ( 165695 ),15266400,154206,1056920,99.00,99.00,1557.63,7009.35,0.00,51.79,0.00,1557.63
Bacteria,Sphingopyxis sp. Kp5.2 ( 1515612 ),Sphingopyxis ( 165697 ),12976800,231308,543580,99.00,56.10,2336.45,3504.67,0.00,99.00,0.00,3504.67
Bacteria,Sphingobium sp. YBL2 ( 484429 ),Sphingobium ( 165695 ),11449800,115654,1056920,99.00,99.00,1168.22,7009.35,0.00,51.79,0.00,1557.63
Bacteria,Sphingobium sp. SYK-6 ( 627192 ),Sphingobium ( 165695 ),11449800,115654,1056920,99.00,99.00,1168.22,7009.35,0.00,51.79,0.00,1557.63
Bacteria,Sphingobium wenxiniae ( 595605 ),Sphingobium ( 165695 ),7633180,77102,1056920,99.00,99.00,778.82,7009.35,0.00,51.79,0.00,1557.63
Bacteria,Sandaracinus amylolyticus ( 927083 ),Sandaracinus ( 1055688 ),7633180,77102,77102,99.00,99.00,778.82,778.82,0.00,0.00,0.00,0.00
Bacteria,Pseudogulbenkiania sp. NH8B ( 748280 ),Pseudogulbenkiania ( 568394 ),7633180,77102,77102,99.00,99.00,778.82,778.82,0.00,0.00,0.00,0.00
Bacteria,Azotobacter chroococcum ( 353 ),Azotobacter ( 352 ),7366810,77102,74412,99.00,95.55,778.82,778.82,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas stutzeri ( 316 ),Pseudomonas ( 286 ),6823050,385079,480160,99.00,16.28,2725.86,12850.50,73.97,21.08,1557.63,5841.12
Bacteria,Pandoraea vervacti ( 656178 ),Pandoraea ( 93217 ),5460920,115654,55160,99.00,47.22,1168.22,1168.22,0.00,0.00,0.00,0.00
Bacteria,Sphingopyxis alaskensis ( 117207 ),Sphingopyxis ( 165697 ),5065920,60820,543580,19.06,56.10,1168.22,3504.67,99.00,99.00,389.41,3504.67
Bacteria,Ferrimonas balearica ( 44012 ),Ferrimonas ( 44011 ),3816590,38551,38551,99.00,99.00,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Phaeobacter gallaeciensis ( 60890 ),Phaeobacter ( 302485 ),3816590,38551,38551,99.00,99.00,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Parvularcula bermudensis ( 208216 ),Parvularcula ( 208215 ),3816590,38551,38551,99.00,99.00,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Allochromatium vinosum ( 1049 ),Allochromatium ( 85072 ),3816590,38551,38551,99.00,99.00,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Listeria ivanovii ( 1638 ),Listeria ( 1637 ),3816590,38551,38551,99.00,99.00,389.41,389.41,0.00,0.00,0.00,0.00
Archaea,Haloterrigena turkmenica ( 62320 ),Haloterrigena ( 121871 ),3816590,38551,38551,99.00,99.00,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Kineococcus radiotolerans ( 131568 ),Kineococcus ( 33981 ),3816590,38551,38551,99.00,99.00,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Pararhodospirillum photometricum ( 1084 ),Pararhodospirillum ( 1612157 ),3816590,38551,38551,99.00,99.00,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Hyphomonas neptunium ( 81032 ),Hyphomonas ( 85 ),3816590,38551,38551,99.00,99.00,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Neorhizobium galegae ( 399 ),Neorhizobium ( 1525371 ),2970530,34119,33903,87.62,87.06,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas aeruginosa ( 287 ),Pseudomonas ( 286 ),2894840,166245,480160,27.19,16.28,4672.90,12850.50,25.14,21.08,1557.63,5841.12
Bacteria,Deinococcus gobiensis ( 502394 ),Deinococcus ( 1298 ),2173810,77102,21957,99.00,17.45,389.41,389.41,99.00,38.94,389.41,389.41
Bacteria,Sulfuritalea hydrogenivorans ( 748811 ),Sulfuritalea ( 1054211 ),2013110,27998,27998,71.90,71.90,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Sphingomonas sanxanigenens ( 397260 ),Sphingomonas ( 13687 ),1517300,154206,227556,99.00,9.84,1557.63,12071.70,0.00,9.01,0.00,2725.86
Bacteria,Pseudomonas knackmussii ( 65741 ),Pseudomonas ( 286 ),1255390,77102,480160,99.00,16.28,778.82,12850.50,0.00,21.08,0.00,5841.12
Bacteria,Pseudomonas syringae ( 317 ),Pseudomonas ( 286 ),1199460,62300,480160,60.99,16.28,389.41,12850.50,99.00,21.08,389.41,5841.12
Bacteria,Bacillus toyonensis ( 155322 ),Bacillus ( 1386 ),1163690,38551,26865,99.00,30.19,389.41,389.41,0.00,38.81,0.00,1168.22
Bacteria,Xanthomonas alfalfae ( 366650 ),Xanthomonas ( 338 ),1159770,77102,35850,99.00,15.04,778.82,1168.22,0.00,15.65,0.00,778.82
Bacteria,Enterococcus casseliflavus ( 37734 ),Enterococcus ( 1350 ),1104580,77102,11157,99.00,14.33,778.82,778.82,0.00,0.00,0.00,0.00
Bacteria,Serratia marcescens ( 615 ),Serratia ( 613 ),969154,28516,13234,73.23,33.99,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Sphingomonas sp. MM-1 ( 745310 ),Sphingomonas ( 13687 ),917889,99778,227556,9.71,9.84,2336.45,12071.70,99.00,9.01,778.82,2725.86
Bacteria,Staphylococcus warneri ( 1292 ),Staphylococcus ( 1279 ),880246,81348,68360,54.95,8.07,778.82,3115.26,99.00,13.87,389.41,1947.04
Bacteria,Starkeya novella ( 921 ),Starkeya ( 152053 ),823904,18116,17709,46.52,45.48,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Sphingomonas wittichii ( 160791 ),Sphingomonas ( 13687 ),739667,75173,227556,16.09,9.84,4672.90,12071.70,0.00,9.01,0.00,2725.86
Bacteria,Paracoccus aminophilus ( 34003 ),Paracoccus ( 265 ),736235,38551,7436,99.00,19.10,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Actinoplanes friuliensis ( 196914 ),Actinoplanes ( 1865 ),720403,19230,14587,49.38,37.46,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Staphylococcus epidermidis ( 1282 ),Staphylococcus ( 1279 ),662527,56587,68360,10.84,8.07,1947.04,3115.26,45.56,13.87,778.82,1947.04
Bacteria,Thiomonas arsenitoxydans ( 426114 ),Thiomonas ( 32012 ),523968,20672,9870,53.09,25.35,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Salmonella enterica ( 28901 ),Salmonella ( 590 ),490329,14496,13171,37.23,33.82,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas putida ( 303 ),Pseudomonas ( 286 ),454996,27944,480160,35.88,16.28,778.82,12850.50,0.00,21.08,0.00,5841.12
Bacteria,Rhodanobacter denitrificans ( 666685 ),Rhodanobacter ( 75309 ),442740,13130,13130,33.72,33.72,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas mendocina ( 300 ),Pseudomonas ( 286 ),429756,21276,480160,10.07,16.28,389.41,12850.50,44.57,21.08,389.41,5841.12
Bacteria,Shewanella baltica ( 62322 ),Shewanella ( 22 ),386907,38551,3908,99.00,10.04,389.41,389.41,0.00,0.00,0.00,0.00
Bacteria,Sphingomonas sp. DC-6 ( 1283312 ),Sphingomonas ( 13687 ),379324,38551,227556,99.00,9.84,389.41,12071.70,0.00,9.01,0.00,2725.86
