Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Moraxella catarrhalis ( 480 ),Moraxella ( 475 ),3002,1334,100,2.86,0.83,31.54,31.59,73.49,2.35,16.94,16.99
Fungi,Terfezia boudieri ( 82571 ),Terfezia ( 74855 ),1039,10,10,100.00,100.00,0.05,0.05,100.00,100.00,0.05,0.05
Mammalia,Pongo pygmaeus ( 9600 ),Pongo ( 9599 ),1,1,0,25.68,1.09,0.05,0.31,0.00,0.00,0.00,0.00
Mammalia,Nomascus leucogenys ( 61853 ),Nomascus ( 325165 ),0,0,0,3.10,3.10,0.10,0.10,0.00,0.00,0.00,0.00
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.87,1.09,0.26,0.31,0.00,0.00,0.00,0.00
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,0.42,0.42,0.62,0.62,0.00,0.00,0.00,0.00
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.27,0.27,0.31,0.31,0.00,0.00,0.00,0.00
Bacteria,Odoribacter splanchnicus ( 28118 ),Odoribacter ( 283168 ),0,0,0,0.00,0.00,0.21,0.21,0.00,0.00,0.00,0.00
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.28,0.00,0.16,0.00,0.00,0.00,0.00,0.00
Bacteria,Butyrivibrio proteoclasticus ( 43305 ),Butyrivibrio ( 830 ),0,0,0,-0.10,-0.12,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Alistipes shahii ( 328814 ),Alistipes ( 239759 ),0,0,0,-0.05,-0.14,0.10,0.10,0.00,0.00,0.00,0.00
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),0,0,0,-0.13,-0.15,0.05,0.10,0.00,0.00,0.00,0.00
Bacteria,Streptococcus salivarius ( 1304 ),Streptococcus ( 1301 ),0,0,0,-0.12,-0.18,0.05,1.61,0.00,-0.23,0.00,0.57
Bacteria,Porphyromonas gingivalis ( 837 ),Porphyromonas ( 836 ),0,0,0,-0.16,-0.18,0.05,0.05,0.00,-0.27,0.00,0.52
Bacteria,Aggregatibacter actinomycetemcomitans ( 714 ),Aggregatibacter ( 416916 ),0,0,0,-0.20,-0.15,0.05,0.10,0.00,0.00,0.00,0.00
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,-0.19,-0.20,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,0,-0.22,-0.18,0.05,1.61,0.00,-0.23,0.00,0.57
Bacteria,Barnesiella viscericola ( 397865 ),Barnesiella ( 397864 ),0,0,0,-0.20,-0.20,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Streptococcus sp. I-P16 ( 1156433 ),Streptococcus ( 1301 ),0,0,0,-0.24,-0.18,0.05,1.61,0.00,-0.23,0.00,0.57
Eukaryotes,Protopolystoma xenopodis ( 117903 ),Protopolystoma ( 117902 ),0,0,0,-0.21,-0.21,0.05,0.05,0.00,0.00,0.00,0.00
Fungi,Bipolaris oryzae ( 101162 ),Bipolaris ( 33194 ),0,0,0,-0.20,-0.23,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Streptococcus gordonii ( 1302 ),Streptococcus ( 1301 ),0,0,0,-0.13,-0.18,0.10,1.61,0.00,-0.23,0.00,0.57
Bacteria,Bacteroides fragilis ( 817 ),Bacteroides ( 816 ),0,0,0,-0.15,-0.17,0.10,0.21,0.00,-0.28,0.00,0.05
Bacteria,Bacteroides thetaiotaomicron ( 818 ),Bacteroides ( 816 ),0,0,0,-0.16,-0.17,0.10,0.21,0.00,-0.28,0.00,0.05
Bacteria,Capnocytophaga canimorsus ( 28188 ),Capnocytophaga ( 1016 ),0,0,0,-0.23,-0.26,0.05,0.05,0.00,-0.43,0.00,0.05
Bacteria,Prevotella dentalis ( 52227 ),Prevotella ( 838 ),0,0,-1,-0.12,-0.12,0.21,4.73,0.00,-0.11,0.00,4.68
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),0,0,0,-0.10,-0.19,0.10,0.10,-0.10,-0.21,0.05,0.10
Bacteria,Propionibacterium avidum ( 33010 ),Propionibacterium ( 1743 ),0,0,0,-0.24,-0.27,0.05,0.16,0.00,0.00,0.00,0.00
Bacteria,Treponema sp. OMZ 838 ( 1539298 ),Treponema ( 157 ),0,0,0,-0.16,-0.22,0.10,0.10,0.00,0.00,0.00,0.00
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,0,-0.13,-0.18,0.16,1.61,0.00,-0.23,0.00,0.57
Bacteria,Pseudomonas fluorescens ( 294 ),Pseudomonas ( 286 ),0,0,0,-0.25,-0.29,0.05,0.05,0.00,-0.39,0.00,0.05
Bacteria,Prevotella sp. oral taxon 299 ( 652716 ),Prevotella ( 838 ),0,0,-1,-0.10,-0.12,0.31,4.73,-0.11,-0.11,0.05,4.68
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,0,-0.20,-0.18,0.05,1.61,-0.27,-0.23,0.05,0.57
Bacteria,[Eubacterium] siraeum ( 39492 ),Ruminiclostridium ( 1508657 ),0,0,0,-0.15,-0.29,0.05,0.05,0.19,-0.30,0.05,0.05
Bacteria,Prevotella denticola ( 28129 ),Prevotella ( 838 ),0,0,-1,-0.22,-0.12,0.21,4.73,0.00,-0.11,0.00,4.68
Bacteria,Leptotrichia buccalis ( 40542 ),Leptotrichia ( 32067 ),0,0,0,-0.34,-0.35,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Laribacter hongkongensis ( 168471 ),Laribacter ( 168470 ),0,0,0,-0.35,-0.35,0.05,0.05,0.00,0.00,0.00,0.00
