Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,0.18,0.18,0.44,0.44,1.39,1.39,0.13,0.13
Deuterostomes,Columba livia ( 8932 ),Columba ( 8931 ),0,0,0,1.41,1.41,0.06,0.06,0.00,0.00,0.00,0.00
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.35,0.31,0.25,0.25,0.00,0.00,0.00,0.00
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.25,0.24,0.13,0.13,0.00,0.00,0.00,0.00
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.11,0.11,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Streptococcus pseudopneumoniae ( 257758 ),Streptococcus ( 1301 ),0,0,0,-0.16,-0.18,0.06,0.56,0.00,-0.23,0.00,0.25
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),0,0,0,-0.22,-0.18,0.06,0.06,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus buchneri ( 1581 ),Lactobacillus ( 1578 ),0,0,0,-0.13,-0.32,0.06,0.19,0.00,-0.32,0.00,0.19
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),0,0,0,-0.25,-0.21,0.06,0.44,0.00,-0.16,0.00,0.31
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,0,-0.13,-0.18,0.19,0.56,0.00,-0.23,0.00,0.25
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,0,-0.18,-0.18,0.06,0.56,-0.18,-0.23,0.06,0.25
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,0,-0.20,-0.18,0.06,0.56,-0.26,-0.23,0.06,0.25
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.25,-0.20,0.13,0.25,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus reuteri ( 1598 ),Lactobacillus ( 1578 ),0,0,0,-0.32,-0.32,0.06,0.19,0.00,-0.32,0.00,0.19
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,0,-0.20,-0.18,0.19,0.56,0.00,-0.23,0.00,0.25
Bacteria,Lactobacillus fermentum ( 1613 ),Lactobacillus ( 1578 ),0,0,0,-0.24,-0.32,0.06,0.19,-0.30,-0.32,0.06,0.19
Bacteria,Prevotella denticola ( 28129 ),Prevotella ( 838 ),0,0,0,-0.14,-0.21,0.38,0.44,-0.09,-0.16,0.06,0.31
Bacteria,Atopobium parvulum ( 1382 ),Atopobium ( 1380 ),0,0,0,0.55,-0.05,0.13,0.13,0.85,-0.22,0.13,0.13
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,0,-0.17,-0.17,0.88,0.88,-0.15,-0.22,0.31,0.75
Fungi,Candida albicans ( 5476 ),Candida ( 1535326 ),0,0,0,0.57,-0.20,0.19,0.19,0.75,-0.17,0.13,0.13
Mammalia,Macaca nemestrina ( 9545 ),Macaca ( 9539 ),0,0,0,1.61,-0.20,0.13,0.25,0.00,0.00,0.00,0.00
