Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Tropheryma whipplei ( 2039 ),Tropheryma ( 2038 ),5,0,1,0.38,0.38,0.16,0.16,6.87,6.87,0.11,0.11
Bacteria,Aggregatibacter actinomycetemcomitans ( 714 ),Aggregatibacter ( 416916 ),2,4,2,3.87,0.59,1.07,3.04,0.45,0.37,0.11,1.50
Bacteria,Filifactor alocis ( 143361 ),Filifactor ( 44259 ),0,0,0,0.18,0.18,0.64,0.64,1.04,1.04,0.37,0.37
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),0,0,2,0.36,0.59,1.98,3.04,-0.10,0.37,0.11,1.50
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.57,0.57,0.53,0.53,0.00,0.00,0.00,0.00
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,0.98,0.98,0.11,0.11,0.00,0.00,0.00,0.00
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.66,0.64,0.21,0.21,0.00,0.00,0.00,0.00
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.10,0.08,0.16,0.16,0.00,0.00,0.00,0.00
Artificial Sequences,Cloning vector pAM120 ( 46449 ),No genus ( -1 ),0,0,0,0.14,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Aggregatibacter phage S1249 ( 683735 ),No genus ( -1 ),0,5,0,100.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.28,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Bacteria,Treponema putidum ( 221027 ),Treponema ( 157 ),0,0,0,0.00,-0.10,0.11,0.85,0.00,-0.04,0.00,0.59
Bacteria,Gallibacterium anatis ( 750 ),Gallibacterium ( 155493 ),0,0,0,-0.06,-0.07,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Psychromonas ingrahamii ( 357794 ),Psychromonas ( 67572 ),0,0,0,-0.10,-0.11,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus paracasei ( 1597 ),Lactobacillus ( 1578 ),0,0,0,0.03,-0.32,0.05,0.16,0.00,-0.33,0.00,0.11
Bacteria,Odoribacter splanchnicus ( 28118 ),Odoribacter ( 283168 ),0,0,0,-0.12,-0.12,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Bibersteinia trehalosi ( 47735 ),Bibersteinia ( 476528 ),0,0,0,-0.13,-0.13,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Treponema brennaborense ( 81028 ),Treponema ( 157 ),0,0,0,-0.15,-0.10,0.05,0.85,0.00,-0.04,0.00,0.59
Bacteria,Dermacoccus nishinomiyaensis ( 1274 ),Dermacoccus ( 57495 ),0,0,0,-0.13,-0.13,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Acidaminococcus intestini ( 187327 ),Acidaminococcus ( 904 ),0,0,0,0.14,-0.13,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Clostridium sp. BNL1100 ( 755731 ),Clostridium ( 1485 ),0,0,0,-0.13,-0.18,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Histophilus somni ( 731 ),Histophilus ( 214906 ),0,0,0,-0.11,-0.11,0.11,0.11,0.00,0.00,0.00,0.00
Bacteria,Actinobacillus pleuropneumoniae ( 715 ),Actinobacillus ( 713 ),0,0,0,-0.14,-0.18,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Eubacterium limosum ( 1736 ),Eubacterium ( 1730 ),0,0,0,-0.08,-0.35,0.05,0.05,0.00,-0.30,0.00,0.05
Bacteria,Klebsiella oxytoca ( 571 ),Klebsiella ( 570 ),0,0,-1,-0.22,-0.13,0.05,4.27,0.00,-0.12,0.00,1.44
Bacteria,Parvimonas micra ( 33033 ),Parvimonas ( 543311 ),0,0,0,-0.17,-0.17,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Streptococcus oligofermentans ( 195041 ),Streptococcus ( 1301 ),0,0,-6,-0.18,-0.17,0.05,16.02,0.00,-0.21,0.00,4.91
Bacteria,Porphyromonas asaccharolytica ( 28123 ),Porphyromonas ( 836 ),0,0,0,-0.19,-0.17,0.05,0.43,0.00,-0.17,0.00,1.55
Bacteria,Bacteroides salanitronis ( 376805 ),Bacteroides ( 816 ),0,0,0,-0.21,-0.18,0.05,0.05,0.00,-0.28,0.00,0.05
Bacteria,Streptococcus pyogenes ( 1314 ),Streptococcus ( 1301 ),0,0,-6,-0.23,-0.17,0.05,16.02,0.00,-0.21,0.00,4.91
Bacteria,Listeria monocytogenes ( 1639 ),Listeria ( 1637 ),0,0,0,-0.15,-0.27,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Tannerella forsythia ( 28112 ),Tannerella ( 195950 ),0,0,0,-0.16,-0.16,0.11,0.11,0.00,-0.13,0.00,0.11
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,-0.12,-0.12,0.21,0.21,0.00,0.00,0.00,0.00
Bacteria,Gardnerella vaginalis ( 2702 ),Gardnerella ( 2701 ),0,0,0,-0.24,-0.24,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Enterobacter aerogenes ( 548 ),Enterobacter ( 547 ),0,0,0,-0.31,-0.19,0.05,0.05,0.00,0.00,0.00,0.00
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.29,-0.22,0.05,0.21,0.00,0.00,0.00,0.00
Bacteria,Corynebacterium diphtheriae ( 1717 ),Corynebacterium ( 1716 ),0,0,0,-0.27,-0.23,0.05,0.21,0.00,-0.15,0.00,0.37
Bacteria,Treponema sp. OMZ 838 ( 1539298 ),Treponema ( 157 ),0,0,0,0.03,-0.10,0.37,0.85,0.56,-0.04,0.11,0.59
Bacteria,Pseudopedobacter saltans ( 151895 ),Pseudopedobacter ( 1649482 ),0,0,0,-0.26,-0.26,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Corynebacterium halotolerans ( 225326 ),Corynebacterium ( 1716 ),0,0,0,-0.31,-0.23,0.05,0.21,0.00,-0.15,0.00,0.37
Bacteria,Prevotella sp. oral taxon 299 ( 652716 ),Prevotella ( 838 ),0,0,0,-0.11,-0.18,0.16,2.03,-0.10,-0.14,0.05,1.71
Bacteria,Flavobacterium indicum ( 312277 ),Flavobacterium ( 237 ),0,0,0,-0.21,-0.37,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Corynebacterium ureicelerivorans ( 401472 ),Corynebacterium ( 1716 ),0,0,0,-0.34,-0.23,0.05,0.21,0.00,-0.15,0.00,0.37
