Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Mammalia,Heterocephalus glaber ( 10181 ),Heterocephalus ( 10180 ),0,0,0,3.58,3.58,0.05,0.05,0.00,0.00,0.00,0.00
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,0.21,0.21,0.05,0.05,0.00,0.00,0.00,0.00
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.02,0.01,0.08,0.08,0.00,0.00,0.00,0.00
Bacteria,Candidatus Saccharibacteria oral taxon TM7x ( 1476577 ),No genus ( -1 ),0,0,0,-0.21,0.00,0.08,0.00,-0.16,0.00,0.05,0.00
Artificial Sequences,Cloning vector pAM120 ( 46449 ),No genus ( -1 ),0,0,0,-0.08,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Other sequences (vectors),Plasmid pMV158 ( 2606 ),No genus ( -1 ),0,2,0,100.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium A1Q1_fos_150 ( 1256549 ),No genus ( -1 ),0,0,0,-0.18,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Streptococcus phage Cp-1 ( 10747 ),No genus ( -1 ),0,2,0,100.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.01,-0.01,0.13,0.13,0.00,0.00,0.00,0.00
Bacteria,Spiroplasma citri ( 2133 ),Spiroplasma ( 2132 ),0,0,0,-0.04,-0.26,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Acinetobacter sp. ( 472 ),Acinetobacter ( 469 ),0,0,0,-0.10,-0.13,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Actinobacillus equuli ( 718 ),Actinobacillus ( 713 ),0,0,0,-0.11,-0.14,0.03,0.20,0.00,0.00,0.00,0.00
Bacteria,Actinobacillus suis ( 716 ),Actinobacillus ( 713 ),0,0,0,-0.12,-0.14,0.03,0.20,0.00,0.00,0.00,0.00
