Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),1,7,1,0.00,-0.05,12.94,13.14,1.46,0.18,5.30,5.47
Mammalia,Nomascus leucogenys ( 61853 ),Nomascus ( 325165 ),0,0,0,1.83,1.83,0.07,0.07,0.00,0.00,0.00,0.00
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.89,0.87,0.26,0.26,0.00,0.00,0.00,0.00
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.47,0.47,0.46,0.46,0.00,0.00,0.00,0.00
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,0.87,0.87,0.10,0.10,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Enterobacteria phage P1 ( 10678 ),Punalikevirus ( 186789 ),0,0,0,0.99,0.99,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Haemophilus sp. CCUG 30218 ( 554007 ),Haemophilus ( 724 ),0,0,0,12.84,0.03,0.03,6.06,0.00,0.02,0.00,3.26
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.20,0.18,0.20,0.20,0.00,0.00,0.00,0.00
Bacteria,Haemophilus influenzae ( 727 ),Haemophilus ( 724 ),0,0,0,0.06,0.03,3.72,6.06,-0.01,0.02,1.19,3.26
Bacteria,Haemophilus sp. CCUG 17210 ( 554000 ),Haemophilus ( 724 ),0,0,0,5.92,0.03,0.03,6.06,0.00,0.02,0.00,3.26
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),0,0,0,0.02,0.03,2.21,6.06,0.18,0.02,0.86,3.26
Bacteria,Haemophilus haemolyticus ( 726 ),Haemophilus ( 724 ),0,0,0,-0.02,0.03,0.03,6.06,0.18,0.02,0.72,3.26
Bacteria,Candidatus Paracaedibacter acanthamoebae ( 91604 ),Candidatus Paracaedibacter ( 1521255 ),0,0,0,0.14,0.14,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Histophilus somni ( 731 ),Histophilus ( 214906 ),0,0,0,-0.14,-0.14,0.03,0.03,0.18,0.18,0.03,0.03
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.00,0.23,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,Cloning vector pAM120 ( 46449 ),No genus ( -1 ),0,0,0,0.50,0.00,0.10,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Streptococcus phage SpSL1 ( 1566990 ),No genus ( -1 ),0,0,0,4.89,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Unclassified Phage,Streptococcus phage V22 ( 870469 ),No genus ( -1 ),0,0,0,13.75,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Artificial Sequences,synthetic construct ( 32630 ),No genus ( -1 ),0,0,0,-0.20,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Streptococcus phage EJ-1 ( 12402 ),No genus ( -1 ),0,7,0,18.10,0.00,0.43,0.00,0.00,0.00,0.00,0.00
Eukaryotes,Parascaris equorum ( 6256 ),Parascaris ( 6254 ),0,0,0,-0.05,-0.05,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Haemophilus ducreyi ( 730 ),Haemophilus ( 724 ),0,0,0,-0.11,0.03,0.03,6.06,0.00,0.02,0.00,3.26
Fungi,Candida glabrata ( 5478 ),Nakaseomyces ( 374468 ),0,0,0,-0.10,-0.11,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Xenorhabdus nematophila ( 628 ),Xenorhabdus ( 626 ),0,0,0,-0.10,-0.12,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Mageeibacillus indolicus ( 884684 ),Mageeibacillus ( 1637257 ),0,0,0,-0.12,-0.12,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Shigella boydii ( 621 ),Shigella ( 620 ),0,0,0,-0.12,-0.14,0.03,0.13,0.00,0.00,0.00,0.00
Bacteria,Aliivibrio fischeri ( 668 ),Aliivibrio ( 511678 ),0,0,0,-0.11,-0.16,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Bibersteinia trehalosi ( 47735 ),Bibersteinia ( 476528 ),0,0,0,-0.14,-0.14,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Clostridium tetani ( 1513 ),Clostridium ( 1485 ),0,0,0,-0.11,-0.18,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,[Mannheimia] succiniciproducens ( 157673 ),Basfia ( 697331 ),0,0,0,-0.14,-0.14,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Atopobium parvulum ( 1382 ),Atopobium ( 1380 ),0,0,0,-0.12,-0.18,0.03,0.03,0.00,-0.27,0.00,0.10
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),0,0,0,-0.14,-0.16,0.03,0.07,0.00,-0.19,0.00,0.03
Bacteria,Actinobacillus pleuropneumoniae ( 715 ),Actinobacillus ( 713 ),0,0,0,-0.15,-0.15,0.03,0.16,0.00,-0.21,0.00,0.07
Bacteria,Sulfurihydrogenibium sp. YO3AOP1 ( 436114 ),Sulfurihydrogenibium ( 212790 ),0,0,0,0.25,-0.09,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Actinobacillus suis ( 716 ),Actinobacillus ( 713 ),0,0,0,-0.08,-0.15,0.07,0.16,0.00,-0.21,0.00,0.07
Bacteria,Actinobacillus equuli ( 718 ),Actinobacillus ( 713 ),0,0,0,-0.08,-0.15,0.07,0.16,0.00,-0.21,0.00,0.07
Bacteria,Carnobacterium sp. 17-4 ( 208596 ),Carnobacterium ( 2747 ),0,0,0,-0.14,-0.17,0.03,0.13,0.00,0.00,0.00,0.00
Bacteria,Mannheimia varigena ( 85404 ),Mannheimia ( 75984 ),0,0,0,-0.15,-0.16,0.03,0.03,0.00,-0.23,0.00,0.03
Bacteria,Acholeplasma brassicae ( 61635 ),Acholeplasma ( 2147 ),0,0,0,-0.07,-0.18,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Streptococcus intermedius ( 1338 ),Streptococcus ( 1301 ),0,0,-15,-0.17,-0.15,0.03,49.49,0.00,-0.16,0.00,16.99
Bacteria,Shigella flexneri ( 623 ),Shigella ( 620 ),0,0,0,-0.19,-0.14,0.03,0.13,0.00,0.00,0.00,0.00
Bacteria,Porphyromonas gingivalis ( 837 ),Porphyromonas ( 836 ),0,0,0,-0.17,-0.18,0.03,0.03,0.00,-0.30,0.00,0.23
Bacteria,Parvimonas micra ( 33033 ),Parvimonas ( 543311 ),0,0,0,-0.17,-0.17,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Shigella sonnei ( 624 ),Shigella ( 620 ),0,0,0,-0.11,-0.14,0.07,0.13,0.00,0.00,0.00,0.00
Bacteria,Candidatus Liberibacter asiaticus ( 34021 ),Candidatus Liberibacter ( 34019 ),0,0,0,0.18,-0.18,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,[Clostridium] sordellii ( 1505 ),Peptoclostridium ( 1481960 ),0,0,0,-0.14,-0.23,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus sakei ( 1599 ),Lactobacillus ( 1578 ),0,0,0,-0.11,-0.32,0.03,0.16,0.00,0.00,0.00,0.00
Bacteria,Streptococcus pasteurianus ( 197614 ),Streptococcus ( 1301 ),0,0,-15,-0.23,-0.15,0.03,49.49,0.00,-0.16,0.00,16.99
Mammalia,Pan paniscus ( 9597 ),Pan ( 9596 ),0,0,0,-0.19,-0.19,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Lysinibacillus varians ( 1145276 ),Lysinibacillus ( 400634 ),0,0,0,-0.18,-0.20,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Streptococcus gallolyticus ( 315405 ),Streptococcus ( 1301 ),0,0,-15,-0.24,-0.15,0.03,49.49,0.00,-0.16,0.00,16.99
Bacteria,Streptococcus iniae ( 1346 ),Streptococcus ( 1301 ),0,0,-15,-0.09,-0.15,0.10,49.49,0.00,-0.16,0.00,16.99
Bacteria,Listeria monocytogenes ( 1639 ),Listeria ( 1637 ),0,0,0,-0.16,-0.27,0.03,0.07,0.00,0.00,0.00,0.00
Bacteria,Bifidobacterium pseudocatenulatum ( 28026 ),Bifidobacterium ( 1678 ),0,0,0,-0.20,-0.21,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Escherichia albertii ( 208962 ),Escherichia ( 561 ),0,0,0,-0.21,-0.10,0.07,0.26,0.00,-0.20,0.00,0.13
