Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.45,0.45,0.45,0.45,0.00,0.00,0.00,0.00
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.36,0.35,0.15,0.15,0.00,0.00,0.00,0.00
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,0.19,0.19,0.45,0.45,0.00,0.00,0.00,0.00
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.00,0.15,0.00,0.00,0.00,0.00,0.00
Bacteria,Yersinia pestis ( 632 ),Yersinia ( 629 ),0,0,0,-0.03,-0.22,0.15,0.15,0.00,0.00,0.00,0.00
Bacteria,Parabacteroides distasonis ( 823 ),Parabacteroides ( 375288 ),0,0,0,-0.11,-0.10,0.15,0.15,0.00,0.00,0.00,0.00
Bacteria,Prevotella sp. oral taxon 299 ( 652716 ),Prevotella ( 838 ),0,0,-1,-0.11,-0.12,0.15,4.78,0.00,-0.12,0.00,4.18
Bacteria,Aggregatibacter aphrophilus ( 732 ),Aggregatibacter ( 416916 ),0,0,0,-0.07,-0.10,0.30,0.30,0.00,0.00,0.00,0.00
Bacteria,Atopobium parvulum ( 1382 ),Atopobium ( 1380 ),0,0,0,0.73,-0.02,0.15,0.15,0.00,0.00,0.00,0.00
Bacteria,Prevotella dentalis ( 52227 ),Prevotella ( 838 ),0,0,-1,-0.09,-0.12,0.30,4.78,0.00,-0.12,0.00,4.18
Bacteria,Delftia sp. Cs1-4 ( 742013 ),Delftia ( 80865 ),0,0,0,-0.20,-0.11,0.15,0.15,0.00,-0.37,0.00,0.15
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,-3,-0.13,-0.17,0.15,9.86,0.00,-0.22,0.00,3.14
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),0,0,-3,-0.15,-0.17,0.15,9.86,0.00,-0.22,0.00,3.14
Bacteria,Streptococcus pseudopneumoniae ( 257758 ),Streptococcus ( 1301 ),0,0,-3,-0.16,-0.17,0.15,9.86,0.00,-0.22,0.00,3.14
Bacteria,Pseudomonas cichorii ( 36746 ),Pseudomonas ( 286 ),0,0,0,-0.09,-0.29,0.15,0.15,0.00,-0.39,0.00,0.15
Bacteria,Fusobacterium nucleatum ( 851 ),Fusobacterium ( 848 ),0,0,0,-0.17,-0.17,0.15,0.15,0.00,0.00,0.00,0.00
Bacteria,Porphyromonas gingivalis ( 837 ),Porphyromonas ( 836 ),0,0,0,-0.16,-0.17,0.15,0.15,0.00,0.00,0.00,0.00
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),0,0,-1,-0.01,-0.12,2.84,4.78,0.04,-0.12,0.60,4.18
Bacteria,Neisseria elongata ( 495 ),Neisseria ( 482 ),0,0,0,-0.13,-0.25,0.15,0.30,0.00,-0.30,0.00,0.60
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),0,0,-3,0.00,-0.17,2.09,9.86,-0.08,-0.22,0.30,3.14
Bacteria,Streptococcus sp. I-P16 ( 1156433 ),Streptococcus ( 1301 ),0,0,-3,-0.22,-0.17,0.15,9.86,0.00,-0.22,0.00,3.14
Bacteria,Campylobacter concisus ( 199 ),Campylobacter ( 194 ),0,0,0,-0.08,-0.18,0.45,0.45,0.05,-0.11,0.15,0.30
Bacteria,Streptococcus thermophilus ( 1308 ),Streptococcus ( 1301 ),0,0,-3,-0.15,-0.17,0.30,9.86,0.00,-0.22,0.00,3.14
Mammalia,Macaca mulatta ( 9544 ),Macaca ( 9539 ),0,0,0,-0.16,-0.18,0.30,0.30,0.00,0.00,0.00,0.00
Propionbacterium acnes,Propionibacterium acnes ( 1747 ),Propionibacterium ( 1743 ),0,0,0,-0.27,-0.27,0.15,0.15,0.00,0.00,0.00,0.00
Bacteria,Leptotrichia buccalis ( 40542 ),Leptotrichia ( 32067 ),0,0,0,-0.31,-0.32,0.15,0.15,0.00,0.00,0.00,0.00
Bacteria,Neisseria meningitidis ( 487 ),Neisseria ( 482 ),0,0,0,-0.40,-0.25,0.15,0.30,0.00,-0.30,0.00,0.60
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,-3,-0.19,-0.17,0.45,9.86,0.00,-0.22,0.00,3.14
Bacteria,Rothia dentocariosa ( 2047 ),Rothia ( 32207 ),0,0,0,-0.13,-0.13,0.45,1.05,-0.16,-0.22,0.30,0.45
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,-3,-0.18,-0.17,0.60,9.86,0.00,-0.22,0.00,3.14
Bacteria,Azospirillum lipoferum ( 193 ),Azospirillum ( 191 ),0,0,0,-0.37,-0.37,0.15,0.15,0.00,0.00,0.00,0.00
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,-3,-0.12,-0.17,0.75,9.86,-0.16,-0.22,0.15,3.14
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),0,0,0,-0.13,-0.13,0.60,1.05,-0.33,-0.22,0.15,0.45
Bacteria,Streptococcus sanguinis ( 1305 ),Streptococcus ( 1301 ),0,0,-3,-0.16,-0.17,0.15,9.86,-0.19,-0.22,0.45,3.14
Bacteria,Shigella flexneri ( 623 ),Shigella ( 620 ),0,0,0,-0.18,-0.14,0.90,0.90,0.00,0.00,0.00,0.00
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),0,0,0,-0.17,-0.17,0.45,0.45,-0.14,-0.21,0.45,0.45
Bacteria,Streptococcus gordonii ( 1302 ),Streptococcus ( 1301 ),0,0,-3,-0.10,-0.17,1.49,9.86,0.05,-0.22,0.45,3.14
Fungi,Candida albicans ( 5476 ),Candida ( 1535326 ),0,0,0,0.41,-0.21,0.15,0.15,0.96,-0.16,0.15,0.15
Escherichia coli,Escherichia coli ( 562 ),Escherichia ( 561 ),0,0,0,-0.10,-0.10,1.49,1.49,-0.19,-0.19,0.60,0.75
Bacteria,Streptococcus salivarius ( 1304 ),Streptococcus ( 1301 ),0,0,-3,-0.10,-0.17,2.39,9.86,-0.12,-0.22,0.45,3.14
Bacteria,Streptococcus mutans ( 1309 ),Streptococcus ( 1301 ),0,0,-3,-0.12,-0.17,0.30,9.86,1.83,-0.22,0.15,3.14
Bacteria,Streptococcus oligofermentans ( 195041 ),Streptococcus ( 1301 ),0,0,-3,-0.11,-0.17,0.75,9.86,1.86,-0.22,0.15,3.14
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,-1,-0.10,-0.11,5.23,5.23,0.21,-0.14,0.90,3.29
Bacteria,Prevotella denticola ( 28129 ),Prevotella ( 838 ),0,0,-1,0.42,-0.12,1.49,4.78,0.33,-0.12,0.30,4.18
