Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Deuterostomes,Melopsittacus undulatus ( 13146 ),Melopsittacus ( 13145 ),231442,2337,2337,99.00,99.00,23.61,23.61,0.00,0.00,0.00,0.00
Archaea,Natrialba magadii ( 13769 ),Natrialba ( 63742 ),115721,1168,1168,99.00,99.00,11.81,11.81,0.00,0.00,0.00,0.00
Bacteria,Nocardiopsis dassonvillei ( 2014 ),Nocardiopsis ( 2013 ),43405,1853,2819,19.34,25.66,35.42,59.04,99.00,22.10,11.81,23.61
Fungi,Pseudocercospora fijiensis ( 83344 ),Pseudocercospora ( 131324 ),30324,600,595,50.89,50.47,11.81,11.81,0.00,0.00,0.00,0.00
Bacteria,Meiothermus silvanus ( 52022 ),Meiothermus ( 65551 ),23926,1726,349,47.19,17.43,11.81,11.81,99.00,12.16,11.81,11.81
Bacteria,Nocardiopsis alba ( 53437 ),Nocardiopsis ( 2013 ),22330,870,2819,36.86,25.66,23.61,59.04,0.00,22.10,0.00,23.61
Bacteria,Roseiflexus castenholzii ( 120962 ),Roseiflexus ( 120961 ),19133,831,271,70.45,23.00,11.81,11.81,0.00,0.00,0.00,0.00
Bacteria,Microcoleus sp. PCC 7113 ( 1173027 ),Microcoleus ( 44471 ),16723,609,353,1.71,1.65,11.81,11.81,49.92,28.32,11.81,11.81
Bacteria,Amycolicicoccus subflavus ( 639313 ),Amycolicicoccus ( 992401 ),16385,517,517,7.35,7.35,11.81,11.81,36.52,36.52,11.81,11.81
Bacteria,Clavibacter michiganensis ( 28447 ),Clavibacter ( 1573 ),15038,573,1387,4.57,4.35,35.42,35.42,34.87,34.81,11.81,11.81
Bacteria,Exiguobacterium sp. AT1b ( 360911 ),Exiguobacterium ( 33986 ),14565,1057,2584,17.91,13.77,59.04,70.84,0.00,22.71,0.00,94.46
Bacteria,Micrococcus luteus ( 1270 ),Micrococcus ( 1269 ),11781,1240,2041,0.86,0.81,177.11,177.11,11.52,10.71,94.46,94.46
Bacteria,Citrobacter freundii ( 546 ),Citrobacter ( 544 ),11700,2018,699,33.10,4.47,47.23,47.23,38.54,10.35,11.81,94.46
Bacteria,Gloeocapsa sp. PCC 7428 ( 1173026 ),Gloeocapsa ( 102231 ),10439,499,250,0.23,0.23,11.81,11.81,21.03,21.02,23.61,23.61
Bacteria,Exiguobacterium antarcticum ( 132920 ),Exiguobacterium ( 33986 ),6731,488,2584,41.40,13.77,11.81,70.84,0.00,22.71,0.00,94.46
Bacteria,Enterobacter asburiae ( 61645 ),Enterobacter ( 547 ),6112,2471,1225,13.35,1.96,141.69,200.72,16.39,4.14,35.42,106.26
Bacteria,Erwinia pyrifoliae ( 79967 ),Erwinia ( 551 ),5909,803,86,68.09,7.35,11.81,11.81,0.00,0.00,0.00,0.00
