Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Caudovirales (dsDNA phages),Staphylococcus phage 42E ( 320837 ),3alikevirus ( 1623273 ),264,2,2,100.00,100.00,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,0.59,0.59,0.08,0.08,0.00,0.00,0.00,0.00
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.14,0.14,0.21,0.21,0.00,0.00,0.00,0.00
Mammalia,Chlorocebus sabaeus ( 60711 ),Chlorocebus ( 392815 ),0,0,0,0.09,0.07,0.16,0.16,0.00,0.00,0.00,0.00
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,0.03,0.02,0.08,0.08,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Staphylococcus phage phiNM3 ( 387909 ),No genus ( -1 ),0,0,0,0.52,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Streptococcus phage SpSL1 ( 1566990 ),No genus ( -1 ),0,0,0,3.80,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Unclassified Phage,Staphylococcus phage phi2958PVL ( 430796 ),No genus ( -1 ),0,5,0,100.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Staphylococcus phage phi3A ( 196596 ),No genus ( -1 ),0,2,0,100.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Staphylococcus phage YMC/09/04/R1988 ( 1399949 ),No genus ( -1 ),0,2,0,100.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Unclassified Phage,Streptococcus phage 23782 ( 870472 ),No genus ( -1 ),0,0,0,2.16,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Staphylococcus phage SMSAP5 ( 1168612 ),No genus ( -1 ),0,2,0,100.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Mammalia,Pan paniscus ( 9597 ),Pan ( 9596 ),0,0,0,-0.04,-0.04,0.08,0.08,0.00,0.00,0.00,0.00
Bacteria,Atopobium parvulum ( 1382 ),Atopobium ( 1380 ),0,0,0,0.02,-0.15,0.05,0.05,0.01,-0.36,0.03,0.05
Bacteria,Haemophilus influenzae ( 727 ),Haemophilus ( 724 ),0,0,0,-0.15,-0.19,0.03,0.08,0.00,-0.24,0.00,0.05
Fungi,Setosphaeria turcica ( 93612 ),Setosphaeria ( 39952 ),0,0,0,-0.22,-0.13,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Streptococcus constellatus ( 76860 ),Streptococcus ( 1301 ),0,0,-2,-0.19,-0.18,0.03,5.37,0.00,-0.23,0.00,1.27
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),0,0,-2,-0.24,-0.18,0.03,5.37,0.00,-0.23,0.00,1.27
Bacteria,Streptococcus salivarius ( 1304 ),Streptococcus ( 1301 ),0,0,-2,-0.12,-0.18,0.05,5.37,0.00,-0.23,0.00,1.27
Bacteria,Streptococcus sp. I-P16 ( 1156433 ),Streptococcus ( 1301 ),0,0,-2,-0.25,-0.18,0.03,5.37,0.00,-0.23,0.00,1.27
Bacteria,Prevotella intermedia ( 28131 ),Prevotella ( 838 ),0,0,0,-0.27,-0.22,0.03,0.08,0.00,-0.16,0.00,0.05
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),0,0,0,-0.14,-0.14,0.08,0.08,0.00,0.00,0.00,0.00
Bacteria,Streptococcus oligofermentans ( 195041 ),Streptococcus ( 1301 ),0,0,-2,-0.18,-0.18,0.05,5.37,0.00,-0.23,0.00,1.27
Fungi,Malassezia globosa ( 76773 ),Malassezia ( 55193 ),0,0,0,-0.29,-0.24,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Homo sapiens ( 9606 ),Homo ( 9605 ),0,0,0,-0.09,-0.09,0.24,0.24,0.00,0.00,0.00,0.00
Bacteria,Streptococcus sanguinis ( 1305 ),Streptococcus ( 1301 ),0,0,-2,-0.16,-0.18,0.03,5.37,-0.27,-0.23,0.03,1.27
Bacteria,Corynebacterium doosanense ( 1121358 ),Corynebacterium ( 1716 ),0,0,0,-0.40,-0.24,0.03,0.03,0.00,-0.16,0.00,0.03
Bacteria,Streptococcus gordonii ( 1302 ),Streptococcus ( 1301 ),0,0,-2,-0.13,-0.18,0.05,5.37,-0.26,-0.23,0.03,1.27
Bacteria,Phenylobacterium zucineum ( 284016 ),Phenylobacterium ( 20 ),0,0,0,-0.33,-0.34,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Neisseria meningitidis ( 487 ),Neisseria ( 482 ),0,0,0,-0.44,-0.26,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Macaca fascicularis ( 9541 ),Macaca ( 9539 ),0,0,0,0.46,-0.29,0.03,0.08,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas stutzeri ( 316 ),Pseudomonas ( 286 ),0,0,0,-0.45,-0.30,0.03,0.03,0.00,-0.39,0.00,0.03
Bacteria,Prevotella melaninogenica ( 28132 ),Prevotella ( 838 ),0,0,0,-0.26,-0.22,0.05,0.08,-0.24,-0.16,0.03,0.05
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,-2,-0.21,-0.18,0.11,5.37,0.00,-0.23,0.00,1.27
Bacteria,Modestobacter marinus ( 477641 ),Modestobacter ( 88138 ),0,0,0,-0.40,-0.40,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Macaca nemestrina ( 9545 ),Macaca ( 9539 ),0,0,0,0.46,-0.29,0.05,0.08,0.00,0.00,0.00,0.00
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,0,-0.18,-0.18,0.16,0.16,-0.33,-0.24,0.03,0.13
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),0,0,0,-0.22,-0.19,0.05,0.08,-0.44,-0.24,0.05,0.05
